FACILITY ID,WDID,FACILITY NAME,PROGRAM CATEGORY,Reclassification,COMMUNITY TYPE,FEDERAL FACILITY,GW ASSESSMENT,NPDES ASSESSMENT,WDR ASSESSMENT,CS ASSESSMENT
201068,#N/A,Madera Cnty #2-Bass Lake WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
201069,#N/A,Madera Cnty #22A-Oakhurst WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
201070,#N/A,Madera Cnty #24 Teaford Meadow Lakes WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
201071,#N/A,Madera Cnty #27-Goldside Estates WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
201072,#N/A,Madera Cnty #28 Ripperdan WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
201077,#N/A,Madera Cnty #37-La Vina WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
201085,#N/A,Madera Cnty #6-Lake Shore Park WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
201087,#N/A,Madera Cnty #7-Marina View Heights WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
201088,#N/A,Madera Cnty #8A-North Fork WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
273123,#N/A,Madera WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
239130,#N/A,Madison WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
273180,#N/A,Malaga CWD WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
242135,#N/A,Malibu Bay Club WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
867687,#N/A,Malibu Beach R.V. Park - Gen WDR,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
766648,#N/A,Malibu Civic Center Wastewater Treatment Facility,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
242143,#N/A,Malibu Colony West Home Owners Association,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
242152,#N/A,Malibu Gardens Condominiums,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
753321,#N/A,"Malibu High School, Malibu Middle School and Juan Cabrillo Elem School",WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
756238,#N/A,Malibu Highlands,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
242163,#N/A,Malibu Outrigger Condos,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
745254,#N/A,Malibu Racquet Club,WDR,NR,n/a,FALSE,Yes,No,No,No
267359,#N/A,Malibu Under the Oaks Preschool,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
242186,#N/A,Malibu WPCP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
239283,#N/A,Mammoth CWD STP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
735383,#N/A,Mammoth Lakes WTP Teritiary Unit,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
239291,#N/A,Mammoth Mtn Ski Area WTF,WDR,RT,TRANSIENT,FALSE,Yes,No,Yes,No
239317,#N/A,Manila CSD WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
239451,#N/A,Marconi Conference Center WWTP,WDR,RT,TRANSIENT,FALSE,Yes,No,Yes,No
273124,#N/A,Maricopa Wastewater Disposal Facility,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
239542,#N/A,Mariposa Lodge- Onsite Sewage System,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
239543,#N/A,Mariposa Pines WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
239591,#N/A,Markleeville Wstwtr Trtmnt Sys,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
239592,#N/A,Markley Cove Resort,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
709408,#N/A,Marshall Community WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
855609,#N/A,Martin Family Residence,WDR,PR,COMMUNITY,FALSE,Yes,No,No,No
890350,#N/A,Martinez Residence - Graywater System,WDR,PR,COMMUNITY,FALSE,Yes,No,No,No
239729,#N/A,Marysville WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
239789,#N/A,Mata Amritanandamayi WWTP Pond System,WDR,NR,n/a,FALSE,Yes,No,No,No
771776,#N/A,Mattei's Tavern,WDR,RT,TRANSIENT,FALSE,Yes,No,Yes,No
639980,#N/A,Mauricio Leon De La Barra Residence,WDR,PR,COMMUNITY,FALSE,Yes,No,No,No
239874,#N/A,Maxwell PUD WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
239875,#N/A,Maxwell Roadside Rest Station,WDR,DU,COMMUNITY,FALSE,Yes,No,No,No
239889,#N/A,Mayacama Golf Club LLC,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
722666,#N/A,Mayacama Ranch,WDR,NR,n/a,FALSE,Yes,No,No,No
239896,#N/A,Mayflower Park,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
239958,#N/A,McArthur Burney Falls State Park,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
815299,#N/A,McCabe Municipal Wastewater Treatment Plant,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
240000,#N/A,McCloud WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
240003,#N/A,McClure Lake Boat Club Trailer Park,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
240004,#N/A,McClure Pt Rec Area,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
273125,#N/A,McFarland WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
239947,#N/A,McSwain Rec Area WWTF,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
239977,#N/A,Mccain Vly Consv CMP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
240166,#N/A,Meadowbrook Oaks MHP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
240168,#N/A,Meadowbrook WWTF (Templeton CSD),WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
240177,#N/A,Meadowlark WRF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
240183,#N/A,Meadows Mobile Home Park,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
242706,#N/A,Mendenhall-Munz Boys Camp WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
273126,#N/A,Mendota WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
240425,#N/A,Mesa Dunes Mobile Home Estates,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
240555,#N/A,Mi-Wuk Village WW System,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
860254,#N/A,Microsoft Silicon Valley Recycled Water System,WDR,NR,n/a,FALSE,Yes,No,No,No
240655,#N/A,Middletown STP (SD 2-2),WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
210068,#N/A,Millerton Creek Ranch Sewage Pond Facility,WDR,NR,n/a,FALSE,Yes,No,No,No
240826,#N/A,Millerton Lake State Rec Area,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
240840,#N/A,Millstream MHP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
706717,#N/A,Minarets High School WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
240892,#N/A,Mira Bella WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
243031,#N/A,Miramar Building (23805-15),WDR,NR,n/a,FALSE,Yes,No,No,No
240914,#N/A,Miramonte Conservation Camp,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
240917,#N/A,Miranda POTW,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
240924,#N/A,Mireles Residence,WDR,PR,COMMUNITY,FALSE,Yes,No,No,No
240951,#N/A,Mission Hills La Purisima WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
241012,#N/A,Mitchell Camp,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
241098,#N/A,Mobile Estates,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
241143,#N/A,Modesto Reservoir WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
241188,#N/A,Mojave STP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
241192,#N/A,Mokelumne Hill WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
762533,#N/A,"Monica Ros School, Inc",WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
241264,#N/A,Montague STP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
241266,#N/A,"Montair Subdivision, STP",WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
241299,#N/A,Monterey Bay Academy Sewage TP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
241306,#N/A,Monterey Dunes Colony WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
847506,#N/A,Monterey Vacation RV Park,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
241376,#N/A,Moore's Resort WWTP Sewage Ponds,WDR,RT,TRANSIENT,FALSE,Yes,No,Yes,No
848096,#N/A,Moorpark WRF - WDR,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
241383,#N/A,Mops Inc,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
259203,#N/A,Moreno Valley RWRF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
209383,#N/A,Motel 6 and Americas Best Value Inn Wastewater Treatment System,WDR,RT,TRANSIENT,FALSE,Yes,No,Yes,No
243493,#N/A,Mount Baldy School,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
241545,#N/A,Mount Bullion Conservation Camp,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
241546,#N/A,Mount Hermon Conference Center,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
241588,#N/A,Mountain Gate RV Park,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
241590,#N/A,Mountain High East Septic System,WDR,NR,n/a,FALSE,Yes,No,No,No
241774,#N/A,Mountain High West Package Plant,WDR,NR,n/a,FALSE,Yes,No,No,No
241826,#N/A,Mountain Home Conservation Camp,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
241636,#N/A,Mountain View Acres MHP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
243533,#N/A,Mountain View Alzheimer's Center,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
241649,#N/A,Mountain View Villas,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
241772,#N/A,Mt Empire Jr & Sr High School,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
241791,#N/A,Mt Shasta Ski Park,WDR,NR,n/a,FALSE,Yes,No,No,No
241907,#N/A,Murphys WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
855043,#N/A,Mussey Grade Village Park,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
241946,#N/A,Mustang Village,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
614538,#N/A,Mustards Grill WWTP,WDR,NR,n/a,FALSE,Yes,No,No,No
244073,#N/A,NEED Camp Whiskeytown,WDR,Federal: Recreational,COMMUNITY,TRUE,Yes,No,No,No
244785,#N/A,NW Regional Waste Disp Fac,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
271828,#N/A,Nacimiento Resort,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
864305,#N/A,Nancy Wright Regional Water Reclamation Facility,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
243845,#N/A,Napa Berryessa WTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
271771,#N/A,Napa Valley Country Club WWTP Ponds,WDR,NR,n/a,FALSE,Yes,No,No,No
273155,#N/A,National Chavez Center WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
759149,#N/A,National Disaster Search Dog Foundation-National Training Center,WDR,NR,n/a,FALSE,Yes,No,No,No
243988,#N/A,Naval Radio Transmitting Fac,WDR,Federal: Non-residential,COMMUNITY,TRUE,Yes,No,No,No
244080,#N/A,Needles WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
209670,#N/A,Nevada City School of the Arts WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
273151,#N/A,New Auberry WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
244174,#N/A,New Don Pedro WW Facilities,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
244186,#N/A,New Hogan Lake Recreational Areas,WDR,Federal: Recreational,COMMUNITY,TRUE,Yes,No,No,No
227381,#N/A,New Melones Lake Glory Hole Recreation Area,WDR,Federal: Recreational,COMMUNITY,TRUE,Yes,No,No,No
734616,#N/A,New Piru WTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
244240,#N/A,Newell CWD STP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
606994,#N/A,Newhall Church of the Nazarene,WDR,NR,n/a,FALSE,Yes,No,No,No
750984,#N/A,Nick's Cove & Cottages WWTP,WDR,RT,TRANSIENT,FALSE,Yes,No,Yes,No
244360,#N/A,Nipomo CSD Black Lake - Reclaimed Water Producer,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
244361,#N/A,Nipomo CSD Southland Treatment Facility,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
244529,#N/A,North Fork Mill Housing Facility,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
215677,#N/A,North Fresno WWRF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
244565,#N/A,North San Juan WW Facility,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
244567,#N/A,North Shafter Farm Labor Camp,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
244568,#N/A,North Shore Campground,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
244569,#N/A,North Shore WRP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
273143,#N/A,North of River WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
248427,#N/A,"Northcrest MHP, LLC (Northcrest Trailer City)",WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
244647,#N/A,Northshore RV Resort 97-50082,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
244695,#N/A,Nott Septic System,WDR,PR,COMMUNITY,FALSE,Yes,No,No,No
245520,#N/A,O'Shaughnessy WWTP,WDR,RT,TRANSIENT,FALSE,Yes,No,Yes,No
825789,#N/A,"OWTS at 100 Lagunitas Road, Lagunitas, Marin County",WDR,PR,COMMUNITY,FALSE,Yes,No,No,No
826202,#N/A,"OWTS at 195 Resaca Ave, Forest Knolls, Marin Co",WDR,PR,COMMUNITY,FALSE,Yes,No,No,No
245547,#N/A,Oak Bottom Recreation Area,WDR,Federal: Recreational,COMMUNITY,TRUE,Yes,No,No,No
245554,#N/A,Oak Creek MHP WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
245555,#N/A,"Oak Crest Mobile Estates, Inc",WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
832099,#N/A,Oak Dell RV Park,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
245564,#N/A,Oak Hills Development WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
245570,#N/A,Oak Lane Mobile Village,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
245581,#N/A,Oak Shores Development CSA-7A,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
245582,#N/A,Oak Springs Resort/PointXcamp,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
245585,#N/A,Oak Tree Ranch Private Residential Community OWTS,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
245602,#N/A,Oakdale WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
241099,#N/A,Oakwood Lake WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
245628,#N/A,Oakzanita Springs Park,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
255393,#N/A,Oasis West RV Park,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
245760,#N/A,Ocean Canyon Camping Resort / Avila-Pismo Beach KOA,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
245775,#N/A,Oceana Marin (North Marin CWD),WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
245805,#N/A,Odd Fellows WWTF,WDR,NR,n/a,FALSE,Yes,No,No,No
759306,#N/A,Ojai Country Inn,WDR,RT,TRANSIENT,FALSE,Yes,No,Yes,No
633495,#N/A,Ojai Retreat,WDR,NR,n/a,FALSE,Yes,No,No,No
246352,#N/A,Ojai Valley School,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
875225,#N/A,Olancha Lake RV Park,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
245872,#N/A,Old Crocker Inn,WDR,RT,TRANSIENT,FALSE,Yes,No,Yes,No
245924,#N/A,Olema Campground Wastewater System,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
246685,#N/A,Olivelands Elementary School,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
273127,#N/A,Orange Cove WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
246257,#N/A,Ortega Oaks RV & Campground,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
763484,#N/A,Our Lady of Malibu Catholic Church,WDR,NR,n/a,FALSE,Yes,No,No,No
826633,#N/A,Our Lady of Peace Retreat Center,WDR,NR,n/a,FALSE,Yes,No,No,No
876879,#N/A,Oveyssi Residence,WDR,PR,COMMUNITY,FALSE,Yes,No,No,No
246361,#N/A,Owens Valley Conser Camp WTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
247112,#N/A,PACHECO CREEK ESTATES Onsite WW Treatment System,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
230037,#N/A,PG&E Helms Plant,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
248978,#N/A,POST RANCH INN Onsite WW Treatment System,WDR,RT,TRANSIENT,FALSE,Yes,No,Yes,No
249381,#N/A,PRUNETREE SHOPPING CENTER Onsite WW Treatment System,WDR,NR,n/a,FALSE,Yes,No,No,No
247199,#N/A,Pacific Dunes Ranch,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
731257,#N/A,Pajaro Valley WMA and City of Watsonville Water Reclamation,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
247419,#N/A,Palm Desert WRP #10,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
247430,#N/A,Palm Springs Oasis RV,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
257153,#N/A,"Palm Springs Village-309, LLC Silvertip Resort Village WWTF",WDR,RT,TRANSIENT,FALSE,Yes,No,Yes,No
247435,#N/A,Palm Springs WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
247448,#N/A,Palmdale Water Reclamation Plant,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
247464,#N/A,Palo Cedro WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
247509,#N/A,Papas Taverna WWTP OWTS,WDR,NR,n/a,FALSE,Yes,No,No,No
249765,#N/A,Paradise Cove Mobile Home Park,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
828255,#N/A,Paradise Cove Mobile Home Park & Paradise Cove Beach Cafe,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
247527,#N/A,Paradise Pines School,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
249771,#N/A,Paradise Ranch WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
247616,#N/A,Pardee Reservoir Recreation Area,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
247633,#N/A,Park Knolls Subdivision,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
247644,#N/A,Park Moabi WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
247694,#N/A,Parkside Estates Mobile Home Park,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
273128,#N/A,Parlier WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
247731,#N/A,Pasadera Reclamation Facility (Producer),WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
725130,#N/A,Paso Robles Athletic Club,WDR,NR,n/a,FALSE,Yes,No,No,No
247747,#N/A,Paso Robles RV Ranch,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
247809,#N/A,Pauma Valley Treatment Plant,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
247939,#N/A,Penn Valley Mobile Home Park,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
247940,#N/A,Penn Valley WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
247966,#N/A,Peoria Flat Baseline Conservation Camp,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
247975,#N/A,Peppermint Creek MHP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
259209,#N/A,Perris Valley RWRF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
248169,#N/A,Pfeiffer Big Sur State Park WWTP,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
248242,#N/A,Pheasant Landing III HA WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
248244,#N/A,Pheasant Landing Phase 2,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
248269,#N/A,Philip S Raine SRRA,WDR,DU,COMMUNITY,FALSE,Yes,No,No,No
248400,#N/A,Pilot Knob RV Resort,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
248402,#N/A,Pilot Rock Cons Camp Pack WTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
248405,#N/A,Pilot Travel Cntr 307,WDR,NR,n/a,FALSE,Yes,No,No,No
248424,#N/A,Pine Grove Community Leachfield System,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
248425,#N/A,Pine Grove Conservation Camp,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
869940,#N/A,Pine Grove Mobile Home Estates,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
820183,#N/A,Pine Ridge School,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
259204,#N/A,Pine Springs Ranch WWTP,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
248440,#N/A,Pine Valley Trailer Park,WDR,PR,COMMUNITY,FALSE,Yes,No,No,No
248439,#N/A,Pine Valley WW Polltn Cntl Fac (Pine Valley Sanitation District) OWTS,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
248441,#N/A,Pinecrest Park,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
248442,#N/A,Pinecrest WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
248453,#N/A,Pinezanita Trailer Ranch,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
248471,#N/A,Pio Pico Preserve,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
248476,#N/A,Pioneer Creek MH Community,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
726883,#N/A,Pixley WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
248573,#N/A,Pla-Vada Community Assoc STP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
855592,#N/A,Place de Mer Onsite WW Treatment System,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
254925,#N/A,"Placer Cnty SA No 28, ZONE No.6, Sheridan WWTP",WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
273182,#N/A,Planada WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
248629,#N/A,Plant #12,WDR,Federal: Residential or mixed,COMMUNITY,TRUE,Yes,No,Yes,No
793561,#N/A,"Plant Sciences, Inc. Juniper Village",WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
248650,#N/A,Plantation MHP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
248717,#N/A,Pleasant Valley State Prison WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
248742,#N/A,Plumas Eureka Estates WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
248753,#N/A,Plymouth WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
248787,#N/A,Poe Colonia (Cady Subdivision),WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
248791,#N/A,Point Arena Wastewater Treatment Plant,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
251021,#N/A,Point Dume Club WWRP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
250647,#N/A,Point Dume Co Comf/Lifeguard Station,WDR,DU,COMMUNITY,FALSE,Yes,No,No,No
273183,#N/A,Poplar WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
248903,#N/A,Port Sonoma Marina WWTP Pond,WDR,NR,n/a,FALSE,Yes,No,No,No
248908,#N/A,Porter Creek Ranch (Union of Reformed Judaism Camp Newman / UAHC Camp SWIG),WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
273130,#N/A,Porterville WWTF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
250760,#N/A,Portico at Malibu,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
248933,#N/A,Portola Redwood St Park WWTP,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
730149,#N/A,Post Mile R2.9 Northbound Camp Roberts Safety Roadside Rest,WDR,DU,COMMUNITY,FALSE,Yes,No,No,No
866179,#N/A,Post Mile R5.3 Southbound Safety Roadside Rest Area,WDR,DU,COMMUNITY,FALSE,Yes,No,No,No
248991,#N/A,Potrero Park,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
249207,#N/A,Prince of Peace Abbey,WDR,NR,n/a,FALSE,Yes,No,No,No
249211,#N/A,Princeton WWTP,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
857542,#N/A,Project Phoenix,WDR,NR,n/a,FALSE,Yes,No,No,No
249380,#N/A,Prunedale Shopping Center,WDR,NR,n/a,FALSE,Yes,No,No,No
249420,#N/A,Puerta La Cruz Conservation Camp,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
263448,#N/A,Quail Ridge RV Park (formerly Seven Lakes Resort),WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
251110,#N/A,Quail Valley REC Park,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
251384,#N/A,R Wild Horse Ranch,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
213003,#N/A,R-Ranch Campground WWTF,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
252295,#N/A,REFUGIO STATE BEACH Onsite WW Treatment System,WDR,DU,COMMUNITY,FALSE,Yes,No,No,No
252486,#N/A,RESTHAVEN PARK Onsite WW Treatment System,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
719809,#N/A,RND Enterprises,WDR,NR,n/a,FALSE,Yes,No,No,No
241905,#N/A,Railroad Park Resort,WDR,RE,TRANSIENT,FALSE,Yes,No,No,No
251490,#N/A,Rainbow Conservation Camp,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
251507,#N/A,Rainbow Truck Weigh & Inspection Facility,WDR,DU,COMMUNITY,FALSE,Yes,No,No,No
251548,#N/A,Ralph W Chapman WRF,WDR,i,COMMUNITY,FALSE,Yes,No,Yes,No
251577,#N/A,Ramona Canyon RV Resort dba Ramona Oaks RV Resort,WDR,RV,TRANSIENT,FALSE,Yes,No,Yes,No
